Name;score;content
Ani IstiqomahLocal Guide · 20 ulasan · 66 foto;5;Daerah Jetayu
Eka SeptiyaniLocal Guide · 5 ulasan · 309 foto;5;
Oktoryan TaufandiLocal Guide · 7 ulasan · 32 foto;5;Sangat informatif dan menarik
elita EliteLocal Guide · 194 ulasan · 2.878 foto;5;
Ichsan NoordiansyahLocal Guide · 18 ulasan · 316 foto;5;
Aris SetyawanLocal Guide · 37 ulasan · 10 foto;5;penjaga dan pemandunya profesional, tiket mumer
Muhammad MizanLocal Guide · 136 ulasan · 13 foto;5;Bagusuuus
Irawan SyamsuLocal Guide · 110 ulasan · 196 foto;5;Seluruh warisan yang patut kita lestarikan
Yuniar KustantoLocal Guide · 24 ulasan · 59 foto;5;
anto hendarto6 ulasan · 4 foto;5;Anda bisa belajar cara membuat Batik Tulis
laksono nugrohoLocal Guide · 60 ulasan · 56 foto;5;Saya suka tempat ini
Kawi BoedisetioLocal Guide · 4.601 ulasan · 116.734 foto;5;"mengelola koleksi kain batik dengan baik...
cobalah sendiri membatik disini..."
Raft BudimanLocal Guide · 21 ulasan · 1 foto;5;Pengungkapan sejarah batik indonesia :))
Enggar Dwi KusumaLocal Guide · 17 ulasan · 133 foto;5;Layak untuk dikunjungi, terutama pembuatan batik langsung
Hanif Wingga PradanaLocal Guide · 43 ulasan · 24 foto;5;Bagus
Ira IndrianiLocal Guide · 100 ulasan · 53 foto;5;drivernya ramah dan jelas
Drew H SLocal Guide · 15 ulasan · 1 foto;5;Panduannya sangat bagus
BimoLocal Guide · 36 ulasan · 30 foto;5;Tempat yang asyik untuk mempelajari segala hal tentang batik
sarwo ajie perdana triputraLocal Guide · 200 ulasan · 595 foto;5;sangat mendidik.
agung sudomoLocal Guide · 54 ulasan · 141 foto;5;Datang ke sini untuk belajar lebih banyak tentang batik
Pasa HidayatLocal Guide · 28 ulasan · 7 foto;5;Kerrn
Oshe PratamaLocal Guide · 10 ulasan · 23 foto;5;Workshop mencoba membatik
Lana FauziyahLocal Guide · 31 ulasan · 125 foto;5;
Purwo CasmitoLocal Guide · 242 ulasan · 425 foto;5;
siti rumbani1 ulasan · 6 foto;5;
Yusnita DewiLocal Guide · 12 ulasan · 77 foto;5;Belajar banyak tentang sejarah batik...
Mutia zLocal Guide · 23 ulasan · 28 foto;5;
septian hengki6 ulasan · 5 foto;5;Semua jenis batik sudah jadi
Najibul Mahbub3 ulasan · 21 foto;5;Oke
adi kamplengLocal Guide · 56 ulasan · 29 foto;5;Buatlah mempelajari sejarah palsu
Muhammad Agus E.S.Local Guide · 32 ulasan;5;Alhamdulillah... Puas berkunjung
calista ZzhraLocal Guide · 12 ulasan · 25 foto;5;Tempat yang bagus
Riyanto inspexLocal Guide · 62 ulasan · 164 foto;5;
Yuniar SysLocal Guide · 53 ulasan · 92 foto;5;
Erfan SaputraLocal Guide · 16 ulasan · 49 foto;5;
Iman NugrohoLocal Guide · 24 ulasan · 1 foto;5;Informasi yang sangat berguna tentang batik
IphieenCarla NanlohyLocal Guide · 50 ulasan · 166 foto;5;Cantik dan mendidik, saya sangat menikmatinya
Fullback MigLocal Guide · 13 ulasan · 8 foto;5;Koleksi batik tercantik
Willy JordanLocal Guide · 25 ulasan · 41 foto;5;Kuno, klasik, tradisional dengan gaya modern
Bruri Gantengj11 ulasan;5;Wooow sejarah batik sudah hilang
shinni islamiyahLocal Guide · 41 ulasan · 6 foto;5;Tempat yang bagus untuk belajar tentang batik
Arif Murdianto (Reyvand)Local Guide · 136 ulasan · 256 foto;5;Tujuan yang bagus
Adda DewyLocal Guide · 4 ulasan · 19 foto;5;
Titi WahyuniLocal Guide · 227 ulasan · 3.733 foto;5;Bagus sekali
Muhammad Suparto15 ulasan · 22 foto;5;
Imoet el nashmiLocal Guide · 2 ulasan · 20 foto;5;
Ratna SRLocal Guide · 6 ulasan · 17 foto;5;
Hari _MASochoLocal Guide · 239 ulasan · 175 foto;5;
rion agungLocal Guide · 69 ulasan · 65 foto;5;
Eko AntonLocal Guide · 109 ulasan · 145 foto;5;
Masaby 24Local Guide · 61 ulasan;5;Bagus
Afif Alfianto4 ulasan;5;
Arvita Mayanti;5;
Nuzula Fardhana SulaimanLocal Guide · 15 ulasan · 60 foto;5;
azmi muharomLocal Guide · 26 ulasan · 63 foto;5;cakepp
Muchibbudin AsaLocal Guide · 98 ulasan · 21 foto;5;Sakporeee
Agus mLocal Guide · 79 ulasan · 54 foto;5;Oke
Yulianti LinLocal Guide · 88 ulasan · 92 foto;5;Pengalaman yang sangat bagus
hendri yantoLocal Guide · 407 ulasan · 362 foto;5;Tempat bagus pelayanan bagus
Faza Abdani Auni RobbiLocal Guide · 145 ulasan · 168 foto;5;Batik
Henry WijayaLocal Guide · 8 ulasan · 25 foto;5;
Bk Smk1 ulasan;5;Oke
LENTERA BUANALocal Guide · 107 ulasan · 415 foto;5;Terbaik
Salma Ranayani3 ulasan · 4 foto;5;Bagus
Dian VittaLocal Guide · 67 ulasan · 53 foto;5;batik...aku menyukainya
wahyudi sofiyanLocal Guide · 302 ulasan · 900 foto;5;Bagus untuk belajar
Ismail FahmiLocal Guide · 204 ulasan · 357 foto;5;Klasik
Khaerul Muhtamar9 ulasan · 3 foto;5;
Gilang Primada;5;
Suroso SajaLocal Guide · 139 ulasan · 73 foto;5;tempat warisan
Evi1 ulasan;5;
Nia Fatmawati4 ulasan · 8 foto;5;
Qois Rezza1 ulasan · 8 foto;5;
mila ifa'iya1 ulasan · 2 foto;5;
War Dani1 ulasan · 10 foto;5;
fatain14Local Guide · 172 ulasan · 321 foto;4;Tempat yg bagus untuk menambah pengetahuan seputar perbatikan. Terus berbenah n perbanyak koleksi n event di museum ini. Lestari batik Indonesia.
Yunita TriLocal Guide · 263 ulasan · 1.532 foto;4;Tempatnya cukup bersih dan nyaman. Ada cukup banyak koleksibatik yng bisa dinikmati dan ada ruang workshopnya
Wulan Djofi8Local Guide · 224 ulasan · 2.020 foto;4;"Parkir luas.
Lokasi depan bundaran titik 0 KM Pekalongan.
Banyak penjual makanan 'n minuman gerobak seberang Museum.
Didepan Museum juga ada penjual batik yang gelar dagangan di jalan dekat pintu masuk.
HTM = 7 K.
Tempat adem 'n asri, tapi sayang kecil.
Ada 3 ruangan :
1. Ruang patung mengenakan kain batik 'n macam"" contoh kain batik dari berbagai daerah.
2. Ruang peralatan untuk membatik.
3. Ruang belajar membatik (batik cap & batik tulis). Di sini dikasih kain putih berbentuk segiempat gratis, trus bisa praktek mencetak 'n menulis.
Pegawainya ramah.
Qta akan dijelasin tentang macam"" batik di sana.
Tersedia toilet yang cukup besar 'n cukup bersih.
Ada tempat jual makanan & minuman + oleh"" seperti dompet batik, gantungan kunci, dll. Harga juga terbilang terjangkau."
Syarifah AliyyaLocal Guide · 100 ulasan · 307 foto;4;"First time kesini.
Tiket murah meriah. Pengunjung didampingi guide yg super ramah. Diakhir sesi ada praktik membatik langsung dgn canting. Untuk anak² TK menggunakan metode cap. Hasil praktik boleh dibawa pulang.
Keren!"
anindya ayuLocal Guide · 19 ulasan · 19 foto;4;rekomen buat yg mau mengenal batikk, disini jg diajari buat ngebatik pake canting??????
Iyen PanzaLocal Guide · 301 ulasan · 1.966 foto;4;Bulan puasa nutup. Musium batik yang ada di Pekalongan. Namun jarang terkenal karena kurangnya promosi atau kerja sama dengan instansi instansi di kota Pekalongan dan sekitarnya. Bahkan anak sekolah kalau studi tour ke luar kota tanpa mampir ke musium di kota Pekalongan padahal terkadang hanya banyak jalan²lan dan minim pengetahuan yang di dapat dari studi tour.
Cak NuLocal Guide · 117 ulasan · 602 foto;4;Gedung dengan arsitektur Belanda berhasil membangkitkan nuansa bersejarah, walaupun isi dari museum ini tidak benar-benar mengulas sejarah batik. Terdapat 3 ruang pamer yang menunjukkan beragam motif batik tiap daerah di Indonesia. Penjelasan yang tertera pada peraga ditunjang dengan guide dari museum. Di samping 3 ruang pamer, ada pulang ruang workshop untuk pengunjung bisa mencoba membatik. Untuk bisa melakukan proses membatik dari nol, pengunjung harus reservasi dulu.
Mahfudz Al WunshobiyLocal Guide · 256 ulasan · 1.738 foto;4;Recomendded buat penggila batik mania...  Bisa nambah wawasan ketika kemusium ini..  Bisa langsung praktek bikin batik.  Liat2 alat2 untuk membatik dan jenis2 kain untuk membatik.  Bisa juga menulis kenang2an dr kertas untuk ditempel disalah satu tempat yang sudah disediakn dimusium ini
Roni RoniLocal Guide · 108 ulasan · 254 foto;4;Walau tidak terlalu luas namun sudah bisa mewakili batik. Di sini tidak saja dipajang batik Pekalongan tapi juga batik hampir dari seluruh Indonesia. Guidenya juga ramah dan atraktif dalam menjelaskan sejarah batik. Di akhir kunjungan anda akan ditawari untuk mebatik dalam sepotong kain. Dan hasilnya bisa dibawah pulang sebagai oleh-oleh.
Imandha RisdiansyahLocal Guide · 153 ulasan · 174 foto;4;Tempat wisata kebanggan Kota Pekalongan. Berisi berbagai macam kain batik lengkap dengan informasinya. Tiket masuk 7 ribu Rupiah. Ada juga sesi praktek membatik bagi anda yang ingin memiliki pengalaman mewarnai kain dengan canting dan lilin.
Arif RahmanLocal Guide · 476 ulasan · 163 foto;4;"Bagus ini, jadi tahu sejarah batik dan berbagai macam motifmnya. Motif tokwi unik gak pasaran.
Saran misalnya ada toko di marketplace place dengan motif seperti yang dipajang dengan variasi kain kelas mahal dan biasa dengan sistem preorder akan lebih baik.."
Mala KurniatiLocal Guide · 249 ulasan · 199 foto;4;Salah satu tempat yang wajib dikunjungi jika ke Pekalongan. Sebagai kota penghasil batik Pekalongan memiliki museum batik yang menyajikan banyak koleksi dan jenis batik serta sejarahnya. Jika sempat berkunjung kesana saya sarankan menggunakan guide untuk menjelaskan sejarah kain batiknya.
Khairani FajrianisaLocal Guide · 84 ulasan · 29 foto;4;Salah satu tempat wisata yang bisa menjadi pilihan ketika berkunjung di Pekalongan. Biaya masuknya murah. Ada petugas museum yang akan menemani kita berkeliling dan menceritakan seluk beluk batik yang dilihat. Di sini juga disediakan workshop untuk membatik.
d' achmadLocal Guide · 82 ulasan · 146 foto;4;Tempat yang cocok bagi yang ingin mengetahui sejarah dan seluk beluk batik di Indonesia, terdapat berbagai macam jenis batik disini. Bagi yang mau mencoba membatik juga disediakan disini
akhmad mustainLocal Guide · 60 ulasan · 29 foto;4;Tempatnya bagus, bersih dan mbak2nya ramah. Begitu masuk lngsung dapat guide, dijelasin macem2 masalah batik. Koleksi batik disini cukup banyak. Ada tempat semacam sanggar buat yg mau coba membatik juga disini.
Farraas MuhdiarLocal Guide · 145 ulasan · 135 foto;4;"Museumnya kecil, hanya ada 3 ruang koleksi; tapi jadi menarik berhak pemandu yang sangat passionate dan knowledgable. Koleksi batiknya, mskpn terbatas, juga bagus2 banget! HTM 10 ribu, worth it lah buat didatengin kalo lg di pekalongan."
Evita Devi RahmawatiLocal Guide · 81 ulasan · 295 foto;4;Bagi yg ingin melihat berbagai koleksi batik disini terdapat berbagai jenis kain dan penjelasannya. Utk weekend cukup ramai, museum ini jg bisa dijadikan tempat preweed. Ada tour guide jg yg bisa memandu menjelaskan bagian yg ada di dalamnya
Oman HomsaLocal Guide · 710 ulasan · 2.271 foto;4;Belajar semua tentang Batik disini! ada berbagai Batik hasil pengrajin bati dari berbagai Nusantara! bisa belajar membuat batik tulis dan cap juga disini. Mengasyikkan
Danu KurniawanLocal Guide · 24 ulasan · 45 foto;4;Koleksi batiknya bagus2, alat2 membatik juga ada. Tapi sepi pengunjung di hari Selasa.
Diana Kharisma PutriLocal Guide · 162 ulasan · 898 foto;4;"bagus, koleksinya banyak & bisa ikutan belajar ngebatik..
biaya masuknya cm lima ribu rupiah.."
johan situmeangLocal Guide · 49 ulasan · 40 foto;4;Petugasnya ramah, biaya masuknya murah. Mudah2an koleksinya dan fasilitasnya semakin bertambah
Iin RistianiLocal Guide · 84 ulasan · 60 foto;4;Salah satu tempat bersejarah dikota pelalongan, banyak ilmu perbatikan yang didapt... Dan jgn khawatir klu pengen jajan dan haus krna didepan musium ada tempat jajanan jetayu yang bayak kulinernya..
Edvin RamadhanLocal Guide · 12 ulasan · 15 foto;4;Koleksi museum sangat banyak, Koleksi antik pun dirawat dengan baik, sangat bagus untuk wisata budaya dan pendidikan.
Desya Nur PerdanaLocal Guide · 502 ulasan · 1.394 foto;4;Salah satu ikon yang harus dikunjungi saat berada di Kota Pekalongan. Terdapat ruang pamer dengan berbagai cerita dan sejarah batik. Setelah mengunjungi semua ruangan, pengunjung dapat mengikuti workshop membatik secara gratis dan dipandu oleh petugas yang sangat ramah. Namun untuk ukuran museum kelas dunia, kebersihan (terutama debu) harus diperhatikan lagi, banyak lampu showcase yang mati. Semoga bisa segera diperbaiki.
Meri YantiLocal Guide · 191 ulasan · 1.582 foto;4;Lumayanlah...krn tempatny bergabung dg lapangn dan taman bermain jd klo pameran malem bersaing dg pameran/festival yg lain..agak sedikit terganggu jd tdk konsent...???? …
Dian IstianaLocal Guide · 79 ulasan · 94 foto;4;Koleksi batik dan peralatan membatiknya cukup banyak. Tiket masuk sangat murah, hanya Rp. 3.000/orang sudah mendapat guide. Ada gift shop & kantin. Bersebelahan dengan masjid besar.
Nirmala HassanLocal Guide · 324 ulasan · 800 foto;4;Tempat menimba ilmu tentang sejarah batik dan motif2 batik dari berbagai daerah. Selain itu dapat belajar membatik dengan menggunakan canting. Ada tour guide nya yang cukup menguasai perbatikan
adhsat “adhsat” adhsatLocal Guide · 206 ulasan · 439 foto;4;Batiknya tidak sebanyak museum danar hadi solo tapi cukup baik untuk wisata edukasi.
Lia LuliLocal Guide · 93 ulasan · 570 foto;4;Disini selalu pas kunjungan dinas, sampai 3 kali, yang selalu ga kelewat itu mampir di gerai Dekranasda nya,
tino mardaniLocal Guide · 44 ulasan · 15 foto;4;Tempatnya sempit tapi banyak batik2 yang dipajang .. sama sejarahnya
muhammad kasiyanto6 ulasan · 4 foto;4;Tempat representative untuk mempelajari karya budaya kain batik, selain belaja sejarah juga praktek langsung membuat batik,,,
Secretraveler TeamLocal Guide · 277 ulasan · 3.884 foto;4;Sepi.  Harga tiket murah.  Bisa belajar membatik disini
anang priyadiLocal Guide · 8 ulasan · 61 foto;4;Menyenangkan karena ada berbagai jenis batik luar daerah pekalongan hingga kita bisa tau motif dan jenis selain di pekalongan
Fauzia Putri AviaLocal Guide · 121 ulasan · 71 foto;4;"Informasi museum ini bukannya dari jam 9 sampai dengan jam 4 kurang kalau ga salah..
Tapi ga tau kenapa ada jam istirahat sehingga pada saat jam 12 - 1 siang museum tutup..
Ya jujur sedikit kurang nyaman sih, tapi mungkin ada sebab dibalik peraturan yang ada.."
Sun Rise (Sun isn't moon)Local Guide · 123 ulasan · 610 foto;4;had so much fun there. wisata mengedukasi tentang batik.
CryptoKuloon RhinoLocal Guide · 32 ulasan · 53 foto;4;pendekatan tour museumnya harus diperbaiki, dibuat supaya pengunjung antusias dengan segala hal yang berkaitan dengan per-batikan..
Yulianti Yanti4 ulasan · 31 foto;4;Jjs d Pekalongan pngn tau museum batik nya
Muhammad FirdausLocal Guide · 88 ulasan · 268 foto;4;Bersebelahan dengan masjid,area parkir tertata rapi, halaman juga bersih.
rini anggraeniLocal Guide · 103 ulasan · 228 foto;4;Wisata edukatif. Waktu kesana sedang ada anak sd yang study tour dan membatik.
nanang budiLocal Guide · 82 ulasan · 10 foto;4;Musim batik Pekalongan yang berdiri sejak 12 juli 2006 dan diresmikan oleh  bapak presiden RI ke 6 dan terdapat ribuan koleksi batik yg berasal dr seluruh Indonesia dan beberapa koleksi dr luar negeri
Ahmad Haris FauziLocal Guide · 351 ulasan · 344 foto;4;Nice place ... memberi banyak pencerahan ihwal batik nusantara
Laelatul FajriyahLocal Guide · 13 ulasan · 35 foto;4;Mengenal ragam batik nusantara..
AsriLocal Guide · 96 ulasan · 3 foto;4;Museum batik. Di museum ini ada beberapa batik yang dipajang, ada workshop tempat untuk kita belajar membatik dan ada toko yang menjual souvenir.
D'Abby D'BazzLocal Guide · 188 ulasan · 42 foto;4;"Musium menempati gedung yg klasik khas art Deco  . .
Musium yg hrsnya tampil dgn segala kemegahannya . .
Isi Musium yg msh kurang eksotis dlm tampilannya . .
Harusnya dikelola dengan konsep Musium kekinian dan mengundang rasa keingin Tahuan 6g jauh lbh mendalam . .
Kelihatan komunitas, pengelola serta pemerintah kota yg kurang totalitas untuk menggarapnya . .
Jadi berkesan . .
_*apa adanya*_ . ."
Ilyas KridiyaLocal Guide · 55 ulasan · 35 foto;4;Cook sebagai edukasi untuk anak, mengenal budaya lokal. Tempatnya juga bagus untuk prewedding
Vina4 ulasan;4;Masih banyak yang perlu ditingkatkan disini. Pelayanan tiketnya oke karena lagi gak ngantri, koleksi batiknya masih sedikit, tempatnya juga kecil ya, overall b aja si kalau kesini.
Ahmad SahidLocal Guide · 66 ulasan · 852 foto;4;"Bagus museumnya.
Buat edukasi"
taufik yarsaLocal Guide · 84 ulasan · 112 foto;4;Sudah bagus, tetapi perlu banyak perbaikan agar lebih menarik
Ahmad Nova Akhsani TaqwimLocal Guide · 71 ulasan · 49 foto;4;"Gedung museum ini sebelumnya adalah bekas kantor balai kota Pekalongan, pada masa penjajahan kolonial Belanda gedung tersebut merupakan kantor keuangan yang membawahi tujuh pabrik gula di karesidenan Pekalongan.[3] Pada tahun 1972, terbentuk komunitas bernama Paguyuban Pecinta Batik Pekalongan (PPBP) yang digagas oleh masyarakat dan pembatik Pekalongan.[3] Pada tanggal 29 Desember 2005 diadakan pertemuan forum bisnis Orang Pekalongan (OPEK) yang membahas tawaran Kota Pekalongan sebagai lokasi peringatan hari Koperasi Tingkat Nasional ke-59.[4] Pembentukan lembaga museum batik melibatkan Yayasan Kadin Indonesia dengan pemerintah Kota Pekalongan, Yayasan Batik Indonesia, Paguyuba Berkah, Yayasan Kadin Kota Pekalongan, Paguyuban Pecinta Batik Pekalongan, serta pakar batik Asmoro Damais yang bersedia menjadi curator museum.[4] Akhirnya pada tanggal 12 Juli 2006 museum ini diresmikan oleh Presiden Republik Indonesia, Susilo Bambang Yudhoyono bersamaan dengan perayaan Hari Koperasi Nasional ke-59.[1][5] Museum batik ini dijadikan pusat data dan informasi mengenai batik; sebagai pusat riset dan pengembangan ilmu desain batik, perpustakaan dan acuan dalam hal perbatikan; mengkoleksi batik klasik, batik lawasan dan batik kontemporer.[1]
Fasilitas yang dimiliki museum ini terdiri dari ruang koleksi batik, ruang perpustakaan, kedai batik, ruang workshop batik, ruang pertemuan, dan ruang konsultasi atau pelayanan hak kekayaan intelektual (HKI).[4] Museum ini memiliki tiga ruang utama.[3] Ruang utama digunakan untuk memamerkan koleksi aneka batik khas daerah pesisir jawa, seperti batik Cirebon, Pekalongan, Batang, dan juga Rembang.[3] Alat dan bahan yang digunakan dalam proses membatik juga dipamerkan di ruangan ini, salah satu alat yang dipamerkan adalah canting.[3] Ruang pamer kedua diisi koleksi aneka batik yang disumbangkan oleh pejabat negeri antara lain: batik sumbangan dari Presiden Susilo Bambang Yudhoyono dan istrinya, Kristiani Herrawati, koleksi ini disumbangkan pada bulan Juli 2012, kemudian batik dari Wakil Presiden Budiono beserta istri, batik sumbangan dari Hatta Rajasa berserta istri, dan batik sumbangan Ainun Habibie.[3] Ruang pamer ketiga memamerkan koleksi batik yang berasal dari berbagai daerah seperti, Banten, Kalimantan, Garut, Indramayu, Madura, dan Papua, karena koleksi yang berada di ruang pamer ini berasal dari berbagai macam daerah maka ruang pamer ketiga ini dinamakan Ruang Batik Nusantara.[3]"
Fausta DhafinLocal Guide · 21 ulasan · 48 foto;4;"Ketika saya menulis ini (Januari 2022), museum ini adalah satu-satunya yang tersedia antara Batang-Pekalongan.
Tapi jangan salah, jika anda penyuka jalan-jalan (apalagi sendiri), luangkan waktu anda untuk mengunjungi museum ini karena:
1. Museum ini terletak di sebuah bangunan historik. Dengan arstektur yang bagus
2. Museum ini sebenarnya komplit. Tapi saya lebih senang mengunjunginya jika museum sepi. Tapi, saya selalu berharap museum ini ramai.
3. Perpustakaan yang oke punya
4. Workshop atau lokakarya bagi anda yang ingin mencoba membatik
5. Lokasi museum yang terletak di kawasan Jatayu. Kawasan ini penuh dengan bangunan historik. Dan jika anda lelah, anda bisa mampir ke Limun Oriental. Yang terletak di belakang museum.
Durasi berkunjung yang ideal: luangkan 2 jam lebih (karena membaca dan memperhatikan isi museum)
Minus:
1. Staff museum yang, sebagian kurang ramah.
2. Sebagian koleksi hilang narasinya"
Rama JanitraLocal Guide · 35 ulasan · 58 foto;4;Tempat belajar bermacam-macam motif batik dan belajar ngebatik juga bisa disini.
Auditomo MLocal Guide · 274 ulasan · 121 foto;4;"Bangunan nya sangat kuno, namun tidak dijelaskan secara rinci dulunya bangunan apa.. koleksi batiknya juga sangat minim, jauh dari anggapan bahwa kita bisa dapetin referensi yang bagus tentang batik.
Nilai plusnya kita bisa diajari cara belajar membatik dengan menggunakan canting atau cap di bagian belakang museum.. harga tiket masuknya juga sangat murah"
Idah CerisLocal Guide · 116 ulasan · 240 foto;4;Sebuah maha karya yang patut dikunjungi. Meski gedungnya kuno, kebersihan terus dijaga, dong!
Marchalia RafsandjaniLocal Guide · 222 ulasan · 275 foto;4;Sangat menyenangkan datang ke sini. Dapat info tentang kain batik, corak dan cara-caranya. Di akhir bisa praktik membatik, keren banget. Dapat ilmu sekalian wisata. Tiket masuk juga murah, staff nya ramah-ramah sekali
Nurfitri ZaenLocal Guide · 125 ulasan · 395 foto;4;Kapan ya terakhir kali masuk . . Kayaknya sebelum pandemi.. lihat alat-alat buat ngebatik, batik dari masa ke masa, belanja batik (meski mungkin tetep enak belanja di gerai/pasar batik hehe), bahkan bisa belajar ngebatik juga.. di sebelah museum ada Masjid Al Ikhlas, cukup nyaman untuk shalat saat di perjalanan.. di seberang museum ada Lapangan Jetayu, banyak pedagang jual makanan.. dari jajanan ringan sampai yang cukup mengenyangkan.. tahu gejrotnya enak, apalagi kalau dikasih cabe banyak hehe
Tukang NgatrokLocal Guide · 86 ulasan · 148 foto;4;"Tempat dipusat kota Pekalongan
Sangat nyaman dan bersih
Bagus untuk anak2 supaya cinta produk asli indonesia"
Nur Muhammad IbrahimLocal Guide · 42 ulasan · 43 foto;4;Tempatnya bersih, cuci tangan ada, tetapi variasi macam batiknya kurang lengkap untuk kelas museum, mungkin di tingkatkan bangunannya agar koleksi batiknya lebih lengkap
Harlan Eka ChLocal Guide · 215 ulasan · 560 foto;4;Museum Batik ini dari luar keren karena menggunakan gedung lama seperti bekas bangunan belanda. Terletak di dekat mesjid besar lingkungan lapangan Jetayu Pekalongan...namun sayang seperti museum2 yg lain jarang peminat padahal anda dapat belajar membatik tulis disini dan hasilnya bisa anda bawa pulang sbg oleh2...
Afitri AidahLocal Guide · 143 ulasan · 289 foto;4;"Museum Batik paling legend yang ada di Jawa Tengah. Berlokasi di kawasan perkotaan Pekalongan. Di sini, kita dapat mengenal berbagai motif dan jenis batik khas Pekalongan. Dengan bantuan pemandu wisata, segala seluk beluk soal museum ini dapat diketahui.
Bukan hanya mengenal, kita juga bisa belajar membatik, menonton film dokumenter atau pertunjukan di sini.
Pelayanan ramah dan bersahabat."
Arnetha 99Local Guide · 1.073 ulasan · 2.200 foto;4;Tmp nya ged peninggalan Belanda yg unt museum. Ada 3 rg koleksi batik dan alat. Dan 1 rg an unt belajar batik tulis dan cap. Disana ada juga guide nya, shg lbh bisa mendlm. Selasarnya bagus unt foto2. Ktnya unt pre wed jg. Tiket msk 5 k. Pelajar 2 k. Tp j 11.30-1 siang istirahat. Recomended unt mengenal batik.
Lidya FitrianLocal Guide · 84 ulasan · 171 foto;4;Mengen batik Pekalongan sekaligus belajar membatik
Nadia FaustaLocal Guide · 83 ulasan · 16 foto;4;Rumah lawas yang kental akan arsitektur Belanda ini dulunya adalah kantor yang mengurusi administrasi pabrik gula. Saat ini berubah menjadi museum batik. Menarik bisa melihat beberapa corak batik Pekalongan dan lainnya. Di sini juga bisa belajar/praktek langsung membuat batik tulis dan cap. Taman di tengah bangunan ini cukup memberi kesan sejuk.
Qonita RizkianaLocal Guide · 25 ulasan · 53 foto;4;Masuk dengan tiket masuk Rp 6.000 per orangnya , ada guide yg bisa membantu menjelaskan sejarah tentang batikbatik yang di museumkan, dan ada praktek untuk membuat batik dengan mencanting langsung di museum batik
Rey RiyantaLocal Guide · 349 ulasan · 181 foto;4;Setiap hari bisa belajar batik tulis corak pekalongan ..
Media SariLocal Guide · 342 ulasan · 884 foto;4;setelah di renovasi museum ini keren sekali dan jadi salah satu tempat wisata wajib kunjung di pekalongan. untuk masuk kita harus membayar sekitar Rp. 6000,- kita bisa ikut workshop membatik tulis dan cap yang mana hasilnya bisa dibawa pulang.
Dhenok HajengLocal Guide · 127 ulasan · 147 foto;4;"Museum yang menyimpan aneka ragam batik Indonesia, dijelaskan juga mengenai alat & bahan hingga proses pembuatan.
Menambah wawasan tentang sejarah dan filosofi batik-batik di Indonesia. Semakin mengerti kualitas batik dan makna didalamnya.
Ada workshop batik juga. Tiket cuma Rp.5000,- plus guide yang menjelaskan."
Abdul AzizLocal Guide · 11 ulasan · 22 foto;4;Disini terdapat berbagai macam hasil batik, mulai dari tulis dan cap, ada juga alat membatik, bahan pewarna, dan kita juga bisa praktek langsung disana dan ada guide yang siap mengajarkan.
Abeng 117Local Guide · 42 ulasan · 12 foto;4;"Harusnya jadi tempat promosi yg bagus utk Batik dengan kelas internasional. Diresmikan oleh Menteri Perindustrian dan Menteri Pariwisata tahun 2017.
Masih banyak yang jualan. Harga variatif, jika ingin murah bisa beli dg quantity grosiran.
Pencahayaan dalam pasar hrs ditambah"
Kancil Rizal2 ulasan · 2 foto;4;Bisa belajar membatik langsung
agus jati waluyo1 ulasan;4;Museum yg edukatif (bisa belajar) dan rekreatif (koleksi batik yg cukup banyak) sekaligus dekat dg land mark BATIK yg sangat bagus untuk ber-selfi, malam harinya juga semakin indah dg lampu Pekalongan 0 km, ayo ramai2 ke Museum Batik museum kita bersama
Taufik Mawaddah7 ulasan · 5 foto;4;jika ingin mengetahui sejarah batik di indonesia tempat ini sangat rekomended banget bagi kalian.. Tiketnya hanya Rp.5000. Dan anda akan dijelaskan banyak hal mengenai batik oleh pebimbing.
kangfu baikLocal Guide · 266 ulasan · 761 foto;4;Tempat nyaman, banyak edukasi ada praktek nya juga
Hans DharmawidjajaLocal Guide · 29 ulasan · 95 foto;4;Tempat yang bagus jika ingin mengetahui sejarah batik. Pemandu nya sangat baik dan ramah serta menjelaskan dengan detail semua jenis batik, alat2 dan teknik pembuatan nya.
putri lestariLocal Guide · 65 ulasan · 9 foto;4;Pernah beberapa kali kesini.. pernah ikut membatik dan untuk koleksinya cukup banyak walaupun menurut saya masih kurang banyak... untuk dikatakan sebagai museuum batik.... karena hanya ada 3 ruangan utama
Its me MazzamLocal Guide · 123 ulasan · 67 foto;4;"terima kasih buat para pecinta & pencipta batik pekalongan, krn tanpa mereka batik pekalongan ga akan sehits sekarang...
museum tetap harus ada krn sejarah tdk boleh hilang buat anak cucu kita nanti...."
Ratna SetianingsihLocal Guide · 25 ulasan · 54 foto;4;Memberikan pengetahuan baru tentang batik. Guide nya informatif. Museum memberikan kesempatan untuk pengunjung mencoba membatik. Sayangnya satu ruangan sedang di renovasi dan relatif sepi pengunjung..
dwih bermanfaatLocal Guide · 364 ulasan · 518 foto;4;Simple, lumayan menambah wawasan
Hiday LutfiLocal Guide · 231 ulasan · 381 foto;4;Tempat untuk belajar berbagai jenis batik nusantara
Apiek Pramesti7 ulasan · 1 foto;4;"Biasa aja sebenernya..
Cuma dapet pemandu yg ramah dan siap jelasin detail dan temenin smpai selesai..
Bagus juga buat nambah wawasan
Harga tiket 5K utk 1 orang
Parkir 2 rb"
